transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
sales,"Canary Wharf, Canary Wharf, E14",1,1,7350000.0,,,"*CHERRY PICKED INVESTORS PORTFOLIO* We are delighted to offer a 15 property, 17 bedroom investment portfolio split between built and off-plan properties, available for bulk sale or individual purchase. Contact our new homes team for further information. Located in prime, well selected ...",Apartment,E14,"Ernest Brooks International, Canary Wharf",rightmove,https://www.rightmove.co.uk/properties/148381085#/?channel=RES_BUY,24/05/2024
sales,"Benham House, Coleridge Gardens, 552 Kings Road, Kings Chelsea, SW10",6,7,7350000.0,,,Sublime five-bedroom penthouse flat in contemporary Chelsea development with swimming pool and private parking,Apartment,SW10,"Russell Simpson, Chelsea",rightmove,https://www.rightmove.co.uk/properties/150434615#/?channel=RES_BUY,19/07/2024
sales,"Pelham Street, South Kensington, London, SW7",5,5,7300000.0,,,"An astonishing five bedroom family home offering a uniquely extravagant lifestyle in South Kensington, on the Knightsbridge border. This astonishing five bedroom home offers a uniquely extravagant lifestyle in South Kensington, on the Knightsbridge border. The house is unusually wide and later...",Terraced,SW7,"Knight Frank, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/127673525#/?channel=RES_BUY,10/07/2024
sales,"Marylebone Square, Moxon Street, London, W1U",3,2,7295000.0,,,"This exceptional three bedroom residence at Marylebone Square development located in the prestigious Marylebone Square, offers a blend of modern luxury and historical charm. Situated in one of London's most aristocratic areas, this property features two spacious bedrooms, a study, and a pri...",Apartment,W1U,"Druce, New Homes",rightmove,https://www.rightmove.co.uk/properties/149753849#/?channel=RES_BUY,01/07/2024
sales,"Marylebone Square, Moxon St, W1U",3,3,7295000.0,,,"Marylebone Square is one of London's most sought after locations, 54 private lateral apartments self contained within a beautifully designed building.",Apartment,W1U,"Savills New Homes, Margaret Street",rightmove,https://www.rightmove.co.uk/properties/150369332#/?channel=RES_BUY,18/07/2024
sales,"Marylebone Square, Cramer Street, W1U",3,4,7295000.0,,,"Moments away from Paddington Gardens, a contemporary interpretation of a classic London mansion block, Marylebone Square presents this incredible three bedroom, four bathroom masterpiece in the heart of the city.",Flat,W1U,"Chestertons New Homes, Chestertons New Homes",rightmove,https://www.rightmove.co.uk/properties/149609009#/?channel=RES_BUY,26/06/2024
sales,"Marylebone Square, Moxon Street, Marylebone, London, W1U",4,3,7295000.0,,,"A first floor, west facing 3 to 4 bedroom, 3 bathroom apartment set within this most eagerly awaited residential development to be built in the heart of Marylebone Village.",Apartment,W1U,"Jaffray Estates, London",rightmove,https://www.rightmove.co.uk/properties/150273083#/?channel=RES_BUY,15/07/2024
sales,"Moxon Street, Marylebone, London, W1U",3,4,7295000.0,,,"A contemporary three bedroom, three and a half bathroom apartment, currently under construction in the heart of Marylebone village.",Apartment,W1U,"Carter Jonas, Mayfair",rightmove,https://www.rightmove.co.uk/properties/144133703#/?channel=RES_BUY,12/01/2022
sales,"Marylebone Square, W1U",3,3,7295000.0,,,"Marylebone Square is a rare opportunity to be part of the provenance of aristocratic estates in Central London. A contemporary take on a classic London mansion, it is an intuitively designed building that slots into the urban fabric of Marylebone. Set over five floors, Marylebone Square houses..",Flat,W1U,"Douglas and Gordon, London",rightmove,https://www.rightmove.co.uk/properties/150170138#/?channel=RES_BUY,12/07/2024
sales,"Westbourne Grove, London, W2",3,,7250000.0,,,An exceptional penthouse apartment hidden discreetly off Westbourne Grove with far reaching views from the substantial wrap around terrace.,Penthouse,W2,"F G Consultants, London",rightmove,https://www.rightmove.co.uk/properties/148512824#/?channel=RES_BUY,14/06/2024
